CSD code,Largest included sphere diameter (A),Total volumetric surface area (m^2/m^3),CO2 uptake at LP (mol/kg),CO2 uptake at HP (mol/kg),CH4 uptake at HP (mol/kg),logKH_CO2,Band gap (eV)
IJEKIS,2.4689,,,,,,0.995949
EHUJUN,1.56127,,,,,,0.918006
VEHRIL,2.9973,,,,,,2.1438360000000003
IBIXID,4.22352,,,,,,3.040636
NEVHEC,2.4983,,,,,,3.278953
HEFQOB,1.95057,,,,,,4.19365
WEPRER,5.62759,,,,,,2.276563
REFLIZ,2.0398,,,,,,2.580511
NIDQEY,2.53036,,,,,,2.980367
PODTUY,1.57071,,,,,,4.055068
IVONIR,1.75523,,,,,,2.130189
GEXNAB,2.0503,,,,,,2.539282
CAYSEB01,2.48316,,,,,,3.073652
FOSQIO,1.4639,,,,,,0.3379560000000001
OXAZUK,1.77425,,,,,,1.4686629999999998
ZERNAN,3.96741,,,,,,2.964122
AVEMIY,1.94711,,,,,,2.6133390000000003
XOLZUT,2.80956,,,,,,2.728478
FALKEL,2.373,,,,,,2.656912
DAYQOM,2.00404,,,,,,2.972567
YEXNEX,2.89656,,,,,,2.77476
CAKLOR,1.63218,,,,,,4.875313
REXRUJ01,2.32785,,,,,,3.034451
ODEQET01,1.71457,,,,,,2.915052
PIHCEP,2.1444,,,,,,2.094703
TEXGIM,1.82869,,,,,,0.5573530000000002
EGIBON,2.09116,,,,,,4.384295
DAQSOF,2.5214,,,,,,2.858344
HOMTAE,2.17952,,,,,,0.7649339999999998
QAMHOE,2.73896,,,,,,2.33076
FARCAC,2.65939,,,,,,4.388187
VEVZOM,2.49696,,,,,,2.269359
HORTOY,2.96964,,,,,,0.69041
LOHYOY,3.3054,,,,,,2.371152
IDICUW,4.4791,,,,,,2.38905
TAHVIJ,2.0162,,,,,,3.957954
EZABOX,2.13141,,,,,,3.663336
DOYLAE,4.49217,,,,,,3.159666
EWISEI,2.06568,,,,,,0.414763
RIDJIZ,4.16147,,,,,,0.822702
PAPPED,3.22564,,,,,,0.8498399999999999
KUTNUK,11.49989,,,,,,0.2466189999999999
MENMAU,2.42453,,,,,,2.556933
AGULOE,1.52874,,,,,,0.690352
WADDUD,2.7844,,,,,,2.931902
MOHQIK,2.26923,,,,,,3.125881
DAWHIU,2.76849,,,,,,2.647124
CUYDUW,1.98795,,,,,,2.1757120000000003
MOFQIK,2.04318,,,,,,0.6786209999999999
NEKCIS,7.76884,,,,,,3.011674
NUGHEE,2.84003,,,,,,1.77352
HOJLEY,3.37805,,,,,,0.621662
UMAZOZ,3.29692,,,,,,3.228636
OGICOY,2.13896,,,,,,2.781357
HOPZES,7.95697,,,,,,2.17428
NAVFAT,2.13421,,,,,,2.507204
TEQPAH,2.1336,,,,,,2.508811
QETCOK,2.3811,,,,,,2.1228130000000003
ESIFIX,8.71217,,,,,,3.329122
SOCCET,1.51165,,,,,,0.6011789999999999
OTARIL,5.45262,,,,,,3.047107
GAFPEK,1.57829,,,,,,4.915663
OXIXIE,2.06863,,,,,,2.380579
GIZKIK,4.67022,,,,,,2.698916
LAGPEQ,3.67508,,,,,,2.86659
XOZGIE,4.59757,,,,,,3.377714
FAJCAV,1.59573,,,,,,3.667162
BOFTOI,1.90612,,,,,,2.104895
NUXZIQ,4.73086,,,,,,0.827501
LIGRAW,1.97611,,,,,,0.915268
DEMVAT,2.11186,,,,,,2.19752
TIRTEU,1.4905,,,,,,0.6711609999999999
WUBSIV,1.62042,,,,,,2.969117
IYOHOU,8.40162,,,,,,2.178305
OVEJOQ,1.70275,,,,,,2.176441
XINDUV,1.8656,,,,,,2.544339
ZIGRAL,5.32516,,,,,,3.2724200000000003
OSOMAM,1.7935,,,,,,0.8542930000000002
LICXEC,3.94453,,,,,,0.943089
MAJMUG,1.72308,,,,,,5.447593
TIHPAE,2.03185,,,,,,0.716559
LIRXUG,1.63254,,,,,,1.296078
CEPBIJ,2.52486,,,,,,0.86886
AYAZIK,2.29128,,,,,,4.006111
IROVIV,3.28548,,,,,,2.451046
MEXHOO,2.59576,,,,,,2.239663
CANYIA01,3.50221,,,,,,0.918029
SAXPEP,2.71156,,,,,,2.958755
QANNEA,5.16356,,,,,,0.882756
RIMROX,2.56269,,,,,,2.718815
CAQVEY,1.5562,,,,,,3.220516
BENPOA,2.24092,,,,,,3.401029
CISVEH,8.31651,,,,,,1.82663
GINHUJ,2.30762,,,,,,3.087407
GUDDUF,2.19113,,,,,,2.965124
TUZJUV01,3.18561,,,,,,2.09101
AROBAK,1.72459,,,,,,3.640358
OBOROP,3.74901,,,,,,1.907079
WAFPUP,1.68573,,,,,,4.381391
XUKXEH,4.86534,,,,,,0.423859
QIHQAC,1.49828,,,,,,3.073537
HOBFAI,3.04357,,,,,,0.920335
QIMBIZ,2.66147,,,,,,2.959583
EFEYOF,2.73187,,,,,,2.209913
HUDQED01,2.75693,,,,,,2.0264930000000003
RORRIC04,3.17405,,,,,,0.4563859999999998
EMAYUM,1.80134,,,,,,0.6000299999999998
QQQBKV10,1.40068,,,,,,3.4841450000000003
BEGFEZ,1.82922,,,,,,0.7359420000000001
BADCEQ,2.58432,,,,,,3.178357
WORMUN,2.98665,,,,,,2.471537
XIRKAL,1.80782,,,,,,2.501009
FORZES,2.03066,,,,,,2.4778420000000003
BUGDOY,1.81189,,,,,,3.4023950000000003
COJRUP,1.84897,,,,,,2.79215
AGOJOX,3.19446,,,,,,3.15116
FAFCAS,4.71793,,,,,,2.665549
ATOTIM,13.97918,,,,,,0.3382729999999998
PEGHOB,1.89656,,,,,,2.105715
GAXHIY,5.05917,,,,,,2.341354
AYEQEC,3.51589,,,,,,0.855509
ASAFEF,5.77855,,,,,,2.076549
DABDAN,2.03711,,,,,,2.375795
EXADAJ,4.82428,,,,,,3.415978
OSIWIX,1.60079,,,,,,3.625409
FESBAJ,2.68756,,,,,,0.9015239999999998
KIVYEU,1.68786,,,,,,1.220757
PYCDBR01,2.20206,,,,,,2.806829
LUVBAH,3.40555,,,,,,3.376441
DIXCET,2.10702,,,,,,2.948984
RUFSUI,2.31505,,,,,,4.445673
NEQNAZ01,1.60299,,,,,,2.667411
IQOZAP,2.18699,,,,,,2.910425
CEFHOM,2.44073,,,,,,0.70655
FUQHOP,2.0352,,,,,,1.691796
NEYVAR,2.75871,,,,,,2.8897120000000003
FODRIA,1.85899,,,,,,2.753815
NODJAT,1.99893,,,,,,2.48939
PASGEY,1.92491,,,,,,0.937604
VAGMIB01,10.71045,,,,,,0.1092369999999998
IPAYED,1.35041,,,,,,3.415404
VIDREH,3.13536,,,,,,2.585427
DOQHOH,2.59288,,,,,,3.344595
YEXCAG,1.77642,,,,,,3.17513
UTEJUA,4.76595,,,,,,2.224629
FATRID,1.16205,,,,,,0.516289
KARRAW,1.89876,,,,,,0.086378
PAZSIT,2.04144,,,,,,1.4352579999999997
ACOVEU,1.45219,,,,,,0.4410959999999999
GUDBAK,1.8279,,,,,,0.602358
GOTJAA,1.70975,,,,,,3.205472
UYEWOM02,1.64295,,,,,,3.70051
NIZMEQ,2.4393,,,,,,2.679219
SOHZIA,1.95761,,,,,,4.177872
FAVZEJ,1.77626,,,,,,2.890181
PEGHUH,2.00999,,,,,,2.042006
QAFGAI,3.62302,,,,,,2.869132
SCFORM01,1.95873,,,,,,3.565085
RIPPAJ,5.34439,,,,,,3.616232
UJAVAD,4.15085,,,,,,2.601724
KUWRAW,2.37435,,,,,,0.903902
SAHXIL,2.02572,,,,,,2.858001
NODYOW,2.46293,,,,,,1.225202
DOTSOV01,13.45207,,,,,,0.8865340000000002
BEFRIP,3.0301,,,,,,3.532108
EZAJUM,3.16981,,,,,,3.437302
MEKDEM,2.26591,,,,,,1.884182
DOMRII,2.62124,,,,,,3.093366
FEJXAU01,2.04262,,,,,,0.858423
EXEMIE,3.36714,,,,,,3.01402
KEKMEU,1.42269,,,,,,2.473964
TEZVAY,1.66884,,,,,,3.3923140000000003
FOVMOS01,1.60335,,,,,,0.4206509999999999
DEGTIV,1.92178,,,,,,2.515722
AMIXOK,1.80349,,,,,,2.881267
YEDFIZ,1.73127,,,,,,1.882722
EYOQEP,6.5249,,,,,,3.231195
QAHBAE,1.86562,,,,,,1.766908
YIQSOG,1.86997,,,,,,0.8037799999999999
EREREZ,1.77232,,,,,,3.646196
YEGMEE,1.88951,,,,,,1.002977
NESGID,2.15979,,,,,,2.726122
VOLRAQ,5.30731,,,,,,2.975255
ARESOF,4.18866,,,,,,2.026357
JORJUV,1.86636,,,,,,3.670536
LOTROB,1.96644,,,,,,0.725927
JORRUF,2.74275,,,,,,2.347309
ELIMOC,2.08527,,,,,,0.0824350000000002
FAFJAA,2.96945,,,,,,4.611193
PEBXIF,4.85234,,,,,,1.635271
WUFSIC,4.18438,,,,,,0.98157
UXEXAY,2.51967,,,,,,2.800514
HADYAN,1.99389,,,,,,2.473546
LAZVIT,2.36617,,,,,,3.34363
OFOHAU,2.11188,,,,,,3.007064
SOCXEO,3.71191,,,,,,3.109038
TUFFOQ,2.1692,,,,,,2.716393
GAMFUW01,1.93522,,,,,,3.005359
GAWJIZ,1.80457,,,,,,2.369911
MAKYOM02,2.53393,,,,,,2.553958
FENBIM,2.08758,,,,,,1.061877
ELENEP,3.00666,,,,,,0.874646
SIVGIN05,2.03548,,,,,,4.083518
UCOBUJ01,1.68875,,,,,,4.0634500000000005
OFOHEY,2.16987,,,,,,3.391763
REMKAW,2.06509,,,,,,2.602223
UYAQER,6.80111,,,,,,2.8744810000000003
WIHQEM,2.89262,,,,,,0.2395180000000001
VIWFOW,2.12,,,,,,4.690653
VEGWUB,1.93606,,,,,,0.12046
LARMID,3.06761,,,,,,2.272726
HIGGUB,2.2085,,,,,,2.455705
MUQVEB01,2.15603,,,,,,1.731729
NUPWIG,2.07464,,,,,,3.824174
EGUMIC01,2.9145,,,,,,2.398092
TOCFOG,1.81937,,,,,,2.351509
JAWFAR,2.38439,,,,,,3.367122
HAVFAN,2.1092,,,,,,4.681673
KINZAL,4.8518,,,,,,3.1590620000000005
MUSGUC,2.00991,,,,,,1.251484
FIGXAW,4.52243,,,,,,3.122951
GOKKUO,3.71791,,,,,,4.341873
EKOZUB,2.58721,,,,,,2.442143
WUBLUD,5.73847,,,,,,0.208228
CAXDEM,2.58078,,,,,,2.231979
CAYLEV,1.90923,,,,,,2.468697
IKENAP,2.75012,,,,,,2.910139
XAGCOA,2.08689,,,,,,2.055428
ASACUT,2.75988,,,,,,2.7740280000000004
AFUYAE,2.03633,,,,,,3.809802
MUTJAN,2.21748,,,,,,2.395903
POXHOA,3.59534,,,,,,2.313941
ESATIC,2.51925,,,,,,2.232673
DUBGEN,1.9734,,,,,,2.219223
VAQKIH,1.47299,,,,,,0.4625840000000001
TOWGAP,2.83099,,,,,,1.953486
KIWTAM,1.72307,,,,,,1.648505
IPEPIC,1.83575,,,,,,0.991715
WUJHIV,4.30504,,,,,,0.541209
DUYPUK,1.90941,,,,,,0.9134459999999998
HISWAJ,2.68021,,,,,,2.901514
IZAVUC,5.92698,,,,,,0.5879080000000001
HAYZOY,1.74731,,,,,,1.254916
ISUJUD,3.4061,,,,,,0.8134669999999999
VAVFUU03,1.86522,,,,,,4.408075
UVUWEP,4.79715,,,,,,1.564106
KEBKOT,2.22749,,,,,,0.0014259999999999
HIQGUK,1.90905,,,,,,0.857642
UTUPEF,2.0342,,,,,,3.67099
EBAQOP01,1.55377,,,,,,2.002747
XIRYII,2.26175,,,,,,1.4656900000000002
ABALOF,2.13507,,,,,,1.134232
SUSYAH,2.99767,,,,,,1.548356
RAFGIQ,2.56439,,,,,,0.5391009999999999
NAHQUJ,2.12837,,,,,,0.6592469999999999
CUYDAC,2.24609,,,,,,0.908876
DOVNUY,1.84087,,,,,,0.0752950000000001
CUCDOX01,1.65272,,,,,,0.2501390000000001
WIMFON,1.80027,,,,,,4.72874
YIHZIA01,1.52953,,,,,,2.553304
WIGHAY,3.15071,,,,,,0.3193329999999998
GLALCU10,1.87727,,,,,,0.8841459999999999
UGEPAX,2.14862,,,,,,0.6191799999999998
ZIQFUD,4.13983,,,,,,3.068089
DEZFAR,1.96794,,,,,,2.998267
CARFAD,5.53194,,,,,,1.967516
ECIWAO,2.51308,,,,,,2.205316
IFENUF,1.90283,,,,,,1.885077
WIRGIQ,2.32728,,,,,,0.8170110000000002
WEMJUU,2.21137,,,,,,3.86511
WASFAY,1.38841,,,,,,0.77122
LUFNOQ,3.31772,,,,,,0.8233860000000001
NIYVAU,2.121,,,,,,0.7686589999999999
AMOZEI,2.75514,,,,,,3.147341
NINHIE,5.97025,,,,,,0.893578
QIWRIY,1.48056,,,,,,2.3686830000000003
BATVEA,1.61768,,,,,,3.161938
ACOHUW01,2.92689,,,,,,1.4613649999999998
JORRUD,1.7685,,,,,,3.5050920000000003
TEKRIM,2.07476,,,,,,2.80681
MAXWUE,2.05754,,,,,,0.0291300000000001
SEBMOB,2.25472,,,,,,4.852828
ETUQEQ,1.63865,,,,,,3.253437
PUPGAJ01,2.35838,,,,,,3.433116
YOKQAR,2.17136,,,,,,3.458097
OGAPIY,1.92442,,,,,,3.07893
YADHUH01,1.6175,,,,,,0.8897959999999999
FARKOA,2.4436,,,,,,3.699278
LIHFAK,14.6791,,,,,,2.15556
ADULIX,5.56453,,,,,,1.24542
DURGIH01,1.64544,,,,,,2.439603
QUMGUC,2.61606,,,,,,1.3112990000000002
CECSAF,1.44878,,,,,,2.5678
CAVHUF,2.13911,,,,,,1.80642
TEJSAE,1.98203,,,,,,3.117568
CEYQIG,4.83289,,,,,,2.370851
CUNVAJ,2.64103,,,,,,2.7198649999999995
SOJMAH,1.72944,,,,,,1.195452
BEKVOD,2.92645,,,,,,3.484881
GAFQAH,2.30664,,,,,,4.9297
LIWHEF,1.8693,,,,,,1.144638
CERKAO,1.73597,,,,,,0.116295
HUKNOR,1.93649,,,,,,2.3718790000000003
FARJEO,1.45024,,,,,,0.1274739999999998
ZICKAZ,3.52339,,,,,,1.061186
XASSAO,2.23658,,,,,,2.066764
LUXQIE,1.73616,,,,,,3.025542
CEBJAV,1.86615,,,,,,2.100002
DILXIH,3.33108,,,,,,2.152069
BEPYIH,2.4612,,,,,,2.018402
FIVYOZ,3.82677,,,,,,2.821503
QEKKUO,2.10125,,,,,,2.214055
VALRUX,2.63496,,,,,,2.900611
PAPWUA,1.72915,,,,,,2.428047
AKESIS,1.83865,,,,,,1.745815
TEKTEL,2.26532,,,,,,2.581881
QEMYIQ,2.91717,,,,,,0.885634
XAFSEF,2.98584,,,,,,2.336628
AQIROJ,4.78456,,,,,,5.160495
FEQREA,1.7971,,,,,,3.24925
GIQMUR,1.64854,,,,,,1.493046
HUTTAR,1.95911,,,,,,2.266396
NOCHET,5.30238,,,,,,3.060426
HAGJUW,3.17214,,,,,,2.219506
XEPJAE,2.90271,,,,,,2.098662
XAVBIG,1.72221,,,,,,0.62232
UFIJIE,1.42288,,,,,,2.289354
NUXLUN01,1.49098,,,,,,0.7100770000000003
MINQOQ,1.55273,,,,,,3.202887
HAVFAM,3.33562,,,,,,1.192723
TILZIY,1.63248,,,,,,2.820419
OLAXEG,3.80188,,,,,,3.276644
IPAYUT,1.34072,,,,,,3.503736
VABQAQ,4.3022,,,,,,0.457918
XODZEX,1.86364,,,,,,0.591529
BIWRUX,4.40024,,,,,,0.8171119999999998
CUKKOK,3.63664,,,,,,2.738205
BECQAD,3.08525,,,,,,3.774635
OGOXIR,2.04179,,,,,,2.989844
PAHVAW,2.55563,,,,,,0.7310110000000001
IDEBIE,1.52229,,,,,,2.9817
VEVFUX,1.82423,,,,,,0.931428
ZITWEH,3.13015,,,,,,0.995135
DOPYAJ,1.69299,,,,,,2.687184
KEQGIW01,1.34708,,,,,,2.366776
LUXQEA,1.77361,,,,,,3.026947
QIPXIW,1.79286,,,,,,3.228059
RATTIR,2.47449,,,,,,2.56935
NECSAQ,1.77658,,,,,,4.257005
NUSHEP,2.89343,,,,,,0.3312869999999999
TECTOL01,1.63081,,,,,,2.459028
MESZEQ,2.04171,,,,,,0.933883
QEWMIR,1.86155,,,,,,2.642787
YARCOL,3.72188,,,,,,2.4009970000000003
LOVTOF,2.06837,,,,,,0.6489690000000001
DEFREO,1.93739,,,,,,2.199852
UFUZON,2.09453,,,,,,1.804779
AYAVED,2.49044,,,,,,1.729345
HAJJUY01,5.0541,,,,,,1.614734
EYOPUE,6.01418,,,,,,3.33971
RAMJAQ,2.00353,,,,,,2.588334
CORDIY,2.885,,,,,,3.5175540000000005
IHEVAU,3.90417,,,,,,1.86061
KOWXUR,3.99521,,,,,,0.4955819999999999
LARLUN,2.54838,,,,,,2.724109
POCRAC,2.00634,,,,,,2.131687
EMELIR,2.09153,,,,,,1.16378
QAZKOT,4.41442,,,,,,2.993036
TOLCEC,1.77645,,,,,,1.4892700000000003
ABIQAE,2.05447,,,,,,2.0490440000000003
DAKLIM,2.37866,,,,,,3.138246
GIHKEO,1.90093,,,,,,3.100685
REFLOE,2.2685,,,,,,2.420187
BERHOV,2.50748,,,,,,3.014362
ENANUD,2.94388,,,,,,1.6246969999999998
EVURUJ,2.05788,,,,,,1.717974
METJIH,1.54886,,,,,,3.465334
OLITIM,1.65053,,,,,,4.734869
MOHLUR,2.00502,,,,,,0.795263
SOWHES,2.12935,,,,,,0.6343399999999999
BUQQIP,1.5072,,,,,,2.016163
NEPRUX,1.76488,,,,,,2.431362
WAPKII,1.85369,,,,,,2.60241
EWAZIL,1.54291,,,,,,2.95209
IHANIP,1.79649,,,,,,2.201824
KALREU,1.88077,,,,,,1.933649
MIKKUP,1.91518,,,,,,2.380618
MIQKAB,3.30693,,,,,,2.583635
KAPNUM,3.7458,,,,,,4.255227
TEDZAE,2.17691,,,,,,3.511132
UFIPEF,2.32621,,,,,,1.6781629999999998
WUTGOJ01,2.21695,,,,,,0.5736110000000001
JUNKOV,5.04706,,,,,,1.5525410000000002
LUBXIR,2.33916,,,,,,2.83984
WURCAN,4.70337,,,,,,1.7763909999999998
OMEWUZ,1.91806,,,,,,3.533039
ALIMEP,1.58527,,,,,,3.033295
QIVSOE,1.83291,,,,,,2.660547
JUPHEH,1.74344,,,,,,0.966737
MINQAC,1.5127,,,,,,3.032444
JEVBOC,1.9592,,,,,,0.9763289999999998
BUBPIA,4.57756,,,,,,1.937895
PIJWAG,2.15346,,,,,,4.090909
EPEGAI,2.72189,,,,,,1.673197
VOLJAH01,2.00685,,,,,,1.784244
PAMGOB,2.36009,,,,,,3.061589
HORHAX01,2.06404,,,,,,3.234573
JODGAM,5.13499,,,,,,0.635154
IMULUX,4.19539,,,,,,1.331632
DUKXOY,4.66785,,,,,,4.076459
REKSAC,2.0061,,,,,,1.025671
KIXWIX,2.16476,,,,,,2.742086
KEQNUQ,1.95108,,,,,,0.910733
BOLGUF,2.00754,,,,,,2.790419
FEJXUO,2.13377,,,,,,0.5977549999999998
IHIBIM,1.80678,,,,,,1.982816
KUQXOK,1.63227,,,,,,0.6475449999999999
XUQQOP,1.4289,,,,,,3.046517
HIFHEL,5.64527,,,,,,2.93361
FIJRAS,4.62724,,,,,,3.049534
AQIGOX,3.8559,,,,,,0.4071640000000001
HIFVUO,7.23545,,,,,,4.479583
PEVZOG,1.69965,,,,,,0.3292030000000001
LUKBAV,1.86035,,,,,,3.75072
IMEFAI,1.93662,,,,,,3.470355
KICCAD,1.88644,,,,,,0.8711730000000001
MOWFOU,1.51989,,,,,,2.592245
QANMID,3.10882,,,,,,0.8716969999999999
DIKQIX,1.71302,,,,,,3.239991
ZEQDUW,5.38514,,,,,,1.6019960000000002
QAWCOI,1.82318,,,,,,2.75768
HILPIB,2.36734,,,,,,3.272061
MOMQAI,1.8552,,,,,,2.813882
EHIVOH,1.5552,,,,,,3.109697
LUMLEM,2.95565,,,,,,3.299895
UXANIS,3.48219,,,,,,2.302851
AWODOG,1.99265,,,,,,0.934444
VEVZUS,2.42474,,,,,,2.261851
IDULEB,4.09572,,,,,,3.826662
GUXTAV,2.2863,,,,,,2.218054
JOJMEB,2.09566,,,,,,2.032217
XEZYUW,1.95036,,,,,,2.651794
GUKYUH,1.95846,,,,,,2.898197
IDAWOA,2.39936,,,,,,1.898121
NIXFIK,2.40845,,,,,,5.761811
COWVAN,2.39456,,,,,,1.0121749999999998
IFIBAB,2.1678,,,,,,3.181084
AQIFEM,3.21996,,,,,,0.5278320000000001
JUTHOV,1.92184,,,,,,4.603273000000001
YEMQAJ,2.47992,,,,,,0.8550610000000001
BIKXOK,3.78368,,,,,,2.175742
LUHZIY,1.27346,,,,,,4.602551
BURLEH,2.11992,,,,,,3.406134
LARGIX,2.78363,,,,,,1.648947
COHPEU01,1.6157,,,,,,4.439162
WOGKOT01,3.40987,,,,,,3.281332
INOXUE,2.76019,,,,,,4.008937
TEDFIS,2.00095,,,,,,2.8692390000000003
XUCHOS01,1.67204,,,,,,1.382196
LAMTUR,2.51928,,,,,,1.814679
UXIFEN,5.06946,,,,,,2.420949
XOTSAC,1.85305,,,,,,5.777458
CUSREO,2.12803,,,,,,2.707492
GIRHEV,3.04632,,,,,,3.03315
YAKKIG,2.27844,,,,,,1.678322
SIXDUZ,1.55619,,,,,,2.332659
YODDAX,2.53168,,,,,,1.7247230000000002
DEJDAA,2.09405,,,,,,2.233142
AFAHEW,2.04804,,,,,,3.157155
LEDQIV,1.51414,,,,,,4.497102
VAZLIT,2.05315,,,,,,2.871595
ZINXOL,3.40708,,,,,,1.687194
QIWTUM,2.20378,,,,,,3.309977
ANODIR,2.51884,,,,,,2.1393880000000003
YUZRIW,7.07397,,,,,,0.2274699999999999
FEHGUX,1.89619,,,,,,1.704764
XEBMOG,1.36697,,,,,,1.0588480000000002
GOCTAV,2.3747,,,,,,0.714678
RUCSAL,2.72813,,,,,,3.401964
KOPBIC,2.3877,,,,,,3.504335
FITDUK,2.3637,,,,,,2.122087
ASUBIZ,5.85803,,,,,,2.702248
NUJWEW,2.206,,,,,,0.351744
RORDEJ,2.14548,,,,,,3.576335
WISZUT01,1.80141,,,,,,2.534208
TARSIQ,2.85788,,,,,,3.027591
BOZDOL,3.94999,,,,,,0.2168209999999999
MIQKIJ,2.6839,,,,,,2.59299
ILIGOA,2.41953,,,,,,4.363862
HIQVIN,1.80416,,,,,,0.429185
EKERAO,2.15031,,,,,,0.549347
WOJKIP,2.21744,,,,,,1.77357
DATRIA,2.43055,,,,,,3.570021
LONSIQ,1.8784,,,,,,2.727716
MIMHOH,2.0936,,,,,,3.039088
LAZDAS,1.6796,,,,,,0.7021410000000001
JIZPEQ,1.68409,,,,,,2.7507330000000003
XECPEC,2.12861,,,,,,2.593173
WODRIS,2.06923,,,,,,0.863349
OBUKAA,2.69851,,,,,,1.985406
CIDMUZ,2.07225,,,,,,1.824454
QICKAR,2.86937,,,,,,1.522622
REHQOM,2.69857,,,,,,2.652742
FAVMEX,2.04005,,,,,,2.699724
GUKCEW,3.36719,,,,,,1.951123
IJIWOO,1.59353,,,,,,4.203028
QEYZAY02,1.92951,,,,,,3.509188
BUXKAH,3.88175,,,,,,1.020121
KASHES,1.81502,,,,,,2.005478
LULXEX,4.14378,,,,,,1.518921
RABVOF01,2.02761,,,,,,3.3989249999999998
VUTXEP01,1.52459,,,,,,1.840836
QATJEC01,2.34428,,,,,,2.067375
LAMRID,1.64348,,,,,,2.714671
TOYHIB,6.80321,,,,,,2.273032
CUSQEP,4.49624,,,,,,3.099381
DEGSUE01,4.70353,,,,,,1.604186
DEJGUV,1.74905,,,,,,0.2990700000000004
TARTOX,1.97349,,,,,,3.196541
MAYXOC,1.62622,,,,,,1.181611
PALYAD,2.10919,,,,,,0.440237
KACQAJ,2.12794,,,,,,2.099065
AYAYEG,4.31555,,,,,,0.927809
AWEHOA,1.80515,,,,,,2.868895
QUHQEQ,2.93386,,,,,,2.557573
SAQGAU,2.04168,,,,,,0.903171
TIVQOG,3.57039,,,,,,0.8694810000000001
EJIHEM,1.94459,,,,,,2.4061250000000003
DORREI,2.21114,,,,,,5.709182
EBOJEM,4.03589,,,,,,2.441555
FIQFUH,2.19326,,,,,,0.906346
BEWFOY,1.2359,,,,,,5.033353
DIXKUR,2.1316,,,,,,2.838612
GUHJOJ,1.82609,,,,,,2.058745
MUTJER,2.61192,,,,,,2.388984
NIZFEJ,1.92207,,,,,,3.239246
NAYYAQ,1.73649,,,,,,2.9030500000000004
DOKSUT,2.02119,,,,,,3.018568
CAFCET,1.53419,,,,,,2.543862
BAKXOC,2.38101,,,,,,0.968487
VEJKED,4.43623,,,,,,3.2532050000000003
HULGAY,2.81286,,,,,,2.5506460000000004
WUFFIN,1.75295,,,,,,0.8544840000000002
ADOLAH,2.13588,,,,,,2.341395
ICAZIX,2.39976,,,,,,3.800702
LOZHUF,4.03673,,,,,,3.384244
BAHNEG,2.21206,,,,,,1.797073
NIFXEI,4.0019,,,,,,2.516786
ACUBOP01,2.16707,,,,,,3.002738
MUQWOM,2.21787,,,,,,0.7520390000000001
EXOKOS,1.89979,,,,,,4.067307
EYIVUE,2.08486,,,,,,1.5496959999999995
ETUSIW,1.83376,,,,,,0.940991
XIDKOM,1.78056,,,,,,2.635078
HIQLAW,1.74497,,,,,,3.558647
CUQNUZ,2.30484,,,,,,2.955274
ENEFIN,2.66456,,,,,,3.339433
DAQTOG,2.33511,,,,,,2.721583
HIYMEI,1.82647,,,,,,1.7751009999999998
QEPBEV,5.3227,,,,,,2.5296010000000004
LAVDIW,3.93243,,,,,,2.523656
LARYIO01,1.8717,,,,,,3.065311
SESBOK,2.01159,,,,,,2.935419
OZEPIT,5.16324,,,,,,0.919063
COWTOY,1.75458,,,,,,0.8388920000000002
NAJGAH,2.34922,,,,,,4.595251
RUGHUY,1.36873,,,,,,4.554822
TESGIJ,1.99739,,,,,,3.319081
WANXIU,2.11923,,,,,,1.2099130000000002
HOMTIM,5.02972,,,,,,1.168474
AWUBOK,1.99235,,,,,,1.92097
GEWJIE,2.46239,,,,,,1.584262
KIHTIF,1.89837,,,,,,2.830041
OGEGIQ,2.12578,,,,,,2.289273
KUYTOO,1.98777,,,,,,3.481884
OHAGAH,5.26889,,,,,,0.3152250000000001
CAKFAY,2.07914,,,,,,3.045131
CUVFAB,3.7424,,,,,,0.982896
MIJLEX,2.08272,,,,,,1.208248
VOXTIL,2.51974,,,,,,3.050745
WAJHIY01,2.71764,,,,,,0.542585
TIYYEI01,3.17819,,,,,,1.121655
MAPGUI,2.37395,,,,,,3.171245
NOHYIT,2.15064,,,,,,2.977923
KEVBUK01,3.1487,,,,,,0.3172939999999999
ZAWCEI,2.44358,,,,,,4.782781
XUMQEB,1.93921,,,,,,2.24749
XESFOR,2.87131,,,,,,4.443947
XUBQES,2.44216,,,,,,0.5583210000000001
DULSIN,1.69418,,,,,,4.582097
FIZKUV,1.74937,,,,,,1.090017
RARLOO,2.46647,,,,,,3.615237000000001
PAJTIE,1.97558,,,,,,2.721781
XEJVAL,1.41873,,,,,,3.0717860000000003
KIZQAN,1.76116,,,,,,3.221614
EQEKAN,2.84719,,,,,,0.783309
VIHYIW,2.58396,,,,,,0.7721420000000001
FUHNUT,1.61236,,,,,,1.054437
DEZMOL,1.73789,,,,,,2.1248820000000004
CAVCEI,1.73695,,,,,,0.9243990000000002
JIRNII,1.89919,,,,,,2.496736
VISDOQ,2.77071,,,,,,3.330939
EBOTEW,2.04417,,,,,,1.6569490000000002
GIWTIP,1.9368,,,,,,0.854345
UQUYOW,1.99483,,,,,,0.3209259999999999
WEYCEL,4.74831,,,,,,0.464575
ETULUB,1.90099,,,,,,2.121102
OMEYIP01,2.06978,,,,,,2.496271
XIZLIC,1.93858,,,,,,1.990723
WAMXEO,1.77605,,,,,,5.097994
DUXTAS,3.88575,,,,,,2.174136
DIGROC,2.44523,,,,,,0.8408980000000001
